latitude,longitude,crime_type,severity,timestamp,area_name
-26.188937995755836,28.005453784750838,theft,high,2025-11-30,Johannesburg CBD
-26.221136944675973,28.00206495255596,robbery,medium,2025-06-23,Johannesburg CBD
-26.191876177857736,28.010813303132384,burglary,high,2026-04-30,Johannesburg CBD
-26.23456372847258,28.077049208927132,murder,high,2025-06-15,Johannesburg CBD
-26.201885989814517,28.0439623628716,theft,high,2025-02-07,Johannesburg CBD
-26.19674105674484,28.077265772892257,murder,medium,2025-09-25,Johannesburg CBD
-26.244817646317756,28.03459983026641,assault,high,2025-01-03,Johannesburg CBD
-26.21633957218061,28.02494529064682,theft,medium,2025-02-19,Johannesburg CBD
-26.236558532306102,28.040491349027217,burglary,critical,2025-01-20,Johannesburg CBD
-26.243662502952724,28.035160935090634,theft,high,2025-11-05,Johannesburg CBD
-26.151003976761004,28.00845317474094,murder,medium,2025-08-03,Johannesburg CBD
-26.217764615502528,28.051266105175216,robbery,medium,2025-11-08,Johannesburg CBD
-26.169012555414536,28.017283054600767,theft,low,2025-03-03,Johannesburg CBD
-26.224535934523622,28.049567036391824,burglary,high,2025-12-02,Johannesburg CBD
-26.181849727777607,28.052016087391852,assault,medium,2026-05-12,Johannesburg CBD
-26.173977214011032,28.01216198825029,carjacking,medium,2025-04-11,Johannesburg CBD
-26.190436125939215,28.004907970168855,robbery,medium,2026-01-21,Johannesburg CBD
-26.202842381144983,28.062460926885475,assault,high,2025-10-18,Johannesburg CBD
-26.208815908585272,28.036784033901544,theft,high,2026-04-04,Johannesburg CBD
-26.2151131733457,28.00465310364044,murder,high,2025-10-26,Johannesburg CBD
-26.157047085575215,28.07958930537358,murder,high,2025-05-22,Johannesburg CBD
-26.166938059221227,28.004622444879708,burglary,low,2025-10-02,Johannesburg CBD
-26.153497308933346,28.05560281830868,murder,low,2025-01-28,Johannesburg CBD
-26.237570277651447,28.07869431402107,robbery,high,2025-10-26,Johannesburg CBD
-26.176913252479636,28.019134408337273,murder,medium,2025-05-15,Johannesburg CBD
-26.156165954317895,28.011379949494977,burglary,medium,2026-04-26,Johannesburg CBD
-26.231876693383434,28.009710795153794,carjacking,low,2025-09-23,Johannesburg CBD
-26.243350373263322,28.02426201180541,theft,medium,2026-01-19,Johannesburg CBD
-26.175887935070993,28.00808366488085,theft,low,2025-05-03,Johannesburg CBD
-26.192552688682007,28.055372907335528,murder,high,2025-11-09,Johannesburg CBD
-26.16581712232417,28.004983343850405,assault,medium,2025-10-28,Johannesburg CBD
-26.23602276233737,28.040753770251982,theft,medium,2025-06-13,Johannesburg CBD
-26.17047326881401,28.079735748308238,carjacking,low,2025-05-19,Johannesburg CBD
-26.229837267995226,28.06511762156048,murder,high,2025-11-17,Johannesburg CBD
-26.233634405713428,28.04921755505848,burglary,medium,2025-07-20,Johannesburg CBD
-26.233573420206902,28.024500289662928,carjacking,high,2026-04-25,Johannesburg CBD
-26.16854252797686,28.04991166690333,murder,high,2025-04-27,Johannesburg CBD
-26.18348027793038,28.04216331711293,carjacking,medium,2026-02-28,Johannesburg CBD
-26.197693457523087,28.03408667071123,theft,critical,2026-03-17,Johannesburg CBD
-26.21411695158765,28.010456830139216,burglary,critical,2025-06-23,Johannesburg CBD
-26.162279945918687,28.070928337219236,murder,high,2025-03-29,Johannesburg CBD
-26.210755489257735,28.035982771905704,robbery,high,2025-07-30,Johannesburg CBD
-26.16834005605284,28.01556980094566,burglary,medium,2025-12-02,Johannesburg CBD
-26.206086509142978,28.029420748070184,robbery,medium,2025-05-18,Johannesburg CBD
-26.21230555705751,28.033130380202312,carjacking,low,2026-01-03,Johannesburg CBD
-26.203732021433037,28.066203031645347,assault,low,2025-05-29,Johannesburg CBD
-26.219862212583585,28.05868915044491,burglary,critical,2026-04-21,Johannesburg CBD
-26.175239061982374,28.061544391491307,carjacking,medium,2025-12-17,Johannesburg CBD
-26.199727960990753,28.00088250115429,robbery,high,2025-05-26,Johannesburg CBD
-26.226778730485318,28.03329231985438,theft,high,2025-06-02,Johannesburg CBD
-26.160042542672542,28.038507532130826,theft,high,2025-01-16,Johannesburg CBD
-26.21161087786268,28.001535382145846,assault,critical,2025-06-22,Johannesburg CBD
-26.1956447138886,28.0207850566996,burglary,medium,2025-05-10,Johannesburg CBD
-26.159352788903544,28.06082318584977,burglary,low,2025-07-07,Johannesburg CBD
-26.1875762004086,28.01096877645832,burglary,medium,2025-09-23,Johannesburg CBD
-26.238310195929163,28.042824810516205,carjacking,low,2025-07-27,Johannesburg CBD
-26.156016787638652,28.017216149761378,assault,low,2025-07-27,Johannesburg CBD
-26.187229194692858,28.00096966197151,burglary,medium,2025-12-07,Johannesburg CBD
-26.216509438534292,28.01929611660796,carjacking,high,2026-04-10,Johannesburg CBD
-26.236072792733662,28.0780699003928,theft,medium,2025-06-01,Johannesburg CBD
-26.17059748107297,28.064122968950638,robbery,medium,2025-06-25,Johannesburg CBD
-26.18799272440715,28.076766131545682,carjacking,high,2026-01-14,Johannesburg CBD
-26.196653890802367,28.03902832351411,theft,medium,2025-07-03,Johannesburg CBD
-26.160610741694903,28.0087788958942,theft,low,2025-02-17,Johannesburg CBD
-26.171140278877544,28.043836759117895,robbery,high,2025-07-23,Johannesburg CBD
-26.234832512026724,28.036350186764796,theft,high,2025-12-08,Johannesburg CBD
-26.218827793220445,28.067548566619166,assault,high,2026-04-16,Johannesburg CBD
-26.225151086018553,28.00784660646274,robbery,low,2025-07-12,Johannesburg CBD
-26.17560537074273,28.03905929096174,theft,high,2025-02-09,Johannesburg CBD
-26.24664675652642,28.012003893175518,murder,high,2025-09-10,Johannesburg CBD
-26.193011031512867,28.025974074151204,carjacking,medium,2026-01-27,Johannesburg CBD
-26.17375413142593,28.058988566191022,theft,high,2026-02-07,Johannesburg CBD
-26.162323436323824,28.0380814503495,assault,high,2025-05-14,Johannesburg CBD
-26.21579182512841,28.03007106281166,burglary,medium,2025-10-24,Johannesburg CBD
-26.1678742695328,28.0315581022856,theft,medium,2026-01-28,Johannesburg CBD
-26.238936826304478,28.03675574147248,burglary,critical,2026-01-24,Johannesburg CBD
-26.165354770826546,28.062801323506964,murder,high,2025-12-06,Johannesburg CBD
-26.2372511337668,28.071366775115216,theft,medium,2025-01-11,Johannesburg CBD
-26.210271270943963,28.076426774920314,robbery,high,2025-12-28,Johannesburg CBD
-26.170270463422042,28.06295227090042,burglary,medium,2025-07-03,Johannesburg CBD
-26.23500825726512,28.02523255165984,murder,medium,2025-02-15,Johannesburg CBD
-26.227074860476737,28.055050776486922,robbery,medium,2025-03-28,Johannesburg CBD
-26.177774743160693,28.03500824992443,robbery,critical,2025-12-01,Johannesburg CBD
-26.17799634634539,28.020373649763684,robbery,critical,2025-01-19,Johannesburg CBD
-26.18588523671147,28.067269726354073,robbery,medium,2026-02-01,Johannesburg CBD
-26.180605155553287,28.003074107916987,theft,medium,2025-08-02,Johannesburg CBD
-26.19572755566524,28.07214095937083,carjacking,medium,2026-01-30,Johannesburg CBD
-26.224820094109305,28.036918197169978,theft,critical,2025-04-27,Johannesburg CBD
-26.21543040064961,28.05097611814466,theft,critical,2025-09-16,Johannesburg CBD
-26.231840228319857,28.052748313776462,murder,high,2025-09-12,Johannesburg CBD
-26.159154943866636,28.07160941925652,murder,high,2025-07-22,Johannesburg CBD
-26.19166082052339,28.050933574573374,carjacking,high,2026-02-22,Johannesburg CBD
-26.209914858323636,28.049114686780804,murder,medium,2025-05-31,Johannesburg CBD
-26.203799419635587,28.005332163244855,assault,low,2026-04-14,Johannesburg CBD
-26.155271666038818,28.041472641755615,carjacking,medium,2026-01-15,Johannesburg CBD
-26.23466485968839,28.012013520065363,murder,high,2025-11-07,Johannesburg CBD
-26.19137701679832,28.058994701497717,carjacking,high,2026-03-04,Johannesburg CBD
-26.199411132111553,28.040977753665015,theft,medium,2025-02-16,Johannesburg CBD
-26.188854576456535,28.05441822233667,theft,critical,2025-01-21,Johannesburg CBD
-26.248188981617915,28.00333383204819,carjacking,low,2025-01-17,Johannesburg CBD
-26.162787609105585,28.006783361283663,assault,medium,2025-03-25,Johannesburg CBD
-26.156788171751636,28.057305871045013,assault,high,2026-04-23,Johannesburg CBD
-26.19348668164108,28.005766746879893,carjacking,high,2025-04-19,Johannesburg CBD
-26.18033491761231,28.00570053822122,murder,high,2026-05-16,Johannesburg CBD
-26.15775006188227,28.00096867801879,burglary,medium,2025-06-15,Johannesburg CBD
-26.17927613656866,28.076520111863957,assault,low,2025-02-08,Johannesburg CBD
-26.234746095708573,28.05900066875672,robbery,high,2025-08-05,Johannesburg CBD
-26.192371163983317,28.028260112680165,theft,medium,2026-01-12,Johannesburg CBD
-26.189328495361714,28.023722846503013,carjacking,low,2025-09-02,Johannesburg CBD
-26.20758693286976,28.027976258379667,robbery,high,2025-04-21,Johannesburg CBD
-26.176355576437526,28.061972282494494,carjacking,medium,2025-01-31,Johannesburg CBD
-26.156563298523096,28.05290964888563,theft,high,2025-01-16,Johannesburg CBD
-26.15744314870932,28.014815645429398,theft,high,2025-08-08,Johannesburg CBD
-26.204916062859585,28.013928746826725,assault,low,2026-05-06,Johannesburg CBD
-26.238676195415923,28.007871651977073,assault,low,2025-02-22,Johannesburg CBD
-26.151515880103766,28.052824217576106,robbery,high,2025-10-11,Johannesburg CBD
-26.166110191355404,28.06114981297774,carjacking,high,2025-12-17,Johannesburg CBD
-26.237533731879672,28.021203714266,theft,high,2026-05-06,Johannesburg CBD
-26.15791581173826,28.001675596882475,robbery,high,2025-05-16,Johannesburg CBD
-26.163010363793784,28.006573733398113,burglary,high,2025-06-16,Johannesburg CBD
-26.19811619428739,28.0774288027876,robbery,critical,2025-01-12,Johannesburg CBD
-26.190872456425506,28.023635582198192,murder,medium,2025-11-23,Johannesburg CBD
-26.210099729612985,28.06153785182705,robbery,medium,2026-03-26,Johannesburg CBD
-26.244523836117796,28.04997308550834,murder,medium,2025-03-13,Johannesburg CBD
-26.21648027583541,28.03055517117223,murder,low,2025-06-15,Johannesburg CBD
-26.169714655140197,28.016454980975645,murder,medium,2026-04-05,Johannesburg CBD
-26.24953679769954,28.009710913452754,burglary,medium,2025-06-27,Johannesburg CBD
-26.216650082830885,28.049201037443108,robbery,critical,2025-07-17,Johannesburg CBD
-26.210183130640907,28.06197070245102,robbery,medium,2025-02-21,Johannesburg CBD
-26.196260439706208,28.05151234028329,burglary,medium,2025-04-21,Johannesburg CBD
-26.158014438358723,28.04242417065993,theft,medium,2025-05-22,Johannesburg CBD
-26.215365400563403,28.00335609787453,assault,low,2025-07-11,Johannesburg CBD
-26.215304679810377,28.077479102207548,robbery,low,2025-03-17,Johannesburg CBD
-26.176249875189026,28.063897135332365,assault,medium,2026-05-06,Johannesburg CBD
-26.20477820591102,28.02342576293608,carjacking,low,2025-05-25,Johannesburg CBD
-26.227539517706003,28.078397626348707,carjacking,high,2025-08-25,Johannesburg CBD
-26.20475604838673,28.048150527170904,burglary,high,2025-09-08,Johannesburg CBD
-26.23591429796202,28.046593812656578,carjacking,high,2025-07-03,Johannesburg CBD
-26.23236130134938,28.05984585435436,carjacking,high,2025-12-11,Johannesburg CBD
-26.20016322272605,28.064941583047208,theft,medium,2025-06-28,Johannesburg CBD
-26.208107455049543,28.05251828858652,theft,high,2026-02-04,Johannesburg CBD
-26.158515409893187,28.010247659709297,theft,high,2025-05-06,Johannesburg CBD
-26.213760610088336,28.02706140047956,carjacking,low,2026-03-12,Johannesburg CBD
-26.191941164972196,28.074246691226083,burglary,high,2025-03-31,Johannesburg CBD
-26.186773571208047,28.01796924894751,murder,medium,2025-01-03,Johannesburg CBD
-26.248690554341167,28.029773361907,murder,high,2026-01-13,Johannesburg CBD
-26.183646262798327,28.034566150635534,assault,critical,2025-06-14,Johannesburg CBD
-26.232196403313026,28.035152399175555,murder,low,2025-07-20,Johannesburg CBD
-26.153892968253054,28.049035166599563,murder,high,2025-10-19,Johannesburg CBD
-26.23513372722469,28.075446067019573,theft,high,2025-06-08,Johannesburg CBD
-26.208537587627298,28.0192554169466,theft,critical,2026-03-18,Johannesburg CBD
-26.241465033192135,28.009720110104073,carjacking,medium,2025-04-07,Johannesburg CBD
-26.150312574815405,28.015797639188794,assault,high,2026-01-06,Johannesburg CBD
-26.199780498966874,28.07095399201674,robbery,low,2025-08-16,Johannesburg CBD
-26.190461498267993,28.051664865012416,assault,medium,2025-10-03,Johannesburg CBD
-26.243292352261157,28.022872543139133,assault,low,2026-02-23,Johannesburg CBD
-26.175003952960083,28.065275755117487,burglary,critical,2026-05-10,Johannesburg CBD
-26.22900944069044,28.068909599709073,carjacking,high,2025-04-11,Johannesburg CBD
-26.16019457105593,28.06772114709522,burglary,high,2025-03-04,Johannesburg CBD
-26.229486035951798,28.07351412269116,assault,critical,2025-04-18,Johannesburg CBD
-26.230931227933635,28.020179281613867,assault,low,2025-01-10,Johannesburg CBD
-26.246345033215192,28.0604033542997,assault,medium,2025-04-06,Johannesburg CBD
-26.202793305489,28.03684315978193,murder,low,2025-02-05,Johannesburg CBD
-26.193515886673737,28.0673598842312,burglary,medium,2025-07-26,Johannesburg CBD
-26.243429136057166,28.058279254172927,assault,medium,2025-01-01,Johannesburg CBD
-26.1724472383305,28.062115795719976,theft,medium,2025-05-25,Johannesburg CBD
-26.204671116525198,28.052492947014485,carjacking,medium,2025-03-31,Johannesburg CBD
-26.19756097306724,28.014194301557577,carjacking,low,2026-02-21,Johannesburg CBD
-26.205923725306178,28.043602153511753,theft,low,2025-06-04,Johannesburg CBD
-26.209923693912465,28.078773579161957,carjacking,low,2025-12-07,Johannesburg CBD
-26.194035966869176,28.074991045319766,murder,critical,2025-12-16,Johannesburg CBD
-26.23447597540693,28.00345389886376,murder,high,2025-04-02,Johannesburg CBD
-26.231807186950473,28.013185185258354,robbery,critical,2025-05-03,Johannesburg CBD
-26.163821437898648,28.010538301876366,robbery,medium,2025-05-06,Johannesburg CBD
-26.155388453786635,28.058078392798823,robbery,medium,2025-09-29,Johannesburg CBD
-26.212669068372023,28.065422826388556,carjacking,high,2025-12-03,Johannesburg CBD
-26.222925532685643,28.017080909304852,murder,medium,2025-12-13,Johannesburg CBD
-26.185600045676097,28.040468215436146,murder,medium,2025-01-23,Johannesburg CBD
-26.20912658289019,28.067256242240894,murder,medium,2025-10-04,Johannesburg CBD
-26.247461364433967,28.0586241235813,theft,low,2025-07-06,Johannesburg CBD
-26.23438474026338,28.043378976439346,murder,medium,2025-11-02,Johannesburg CBD
-26.17840277711526,28.047227815236702,theft,medium,2025-12-05,Johannesburg CBD
-26.184107605808983,28.040668843753302,robbery,high,2026-04-08,Johannesburg CBD
-26.24729040074965,28.023803876105504,robbery,low,2026-02-27,Johannesburg CBD
-26.227802783806705,28.04520175942872,carjacking,medium,2025-12-07,Johannesburg CBD
-26.226892520341192,28.055110824164007,robbery,high,2026-01-19,Johannesburg CBD
-26.182810725640127,28.069865833268864,carjacking,low,2025-11-01,Johannesburg CBD
-26.248028946224565,28.05090330831834,assault,medium,2026-04-15,Johannesburg CBD
-26.23958914180154,28.060889722963452,assault,high,2025-01-09,Johannesburg CBD
-26.17000839146268,28.012805730796366,burglary,low,2025-08-25,Johannesburg CBD
-26.232145533794565,28.036924597953583,carjacking,low,2026-04-28,Johannesburg CBD
-26.18472538921481,28.000746529586166,burglary,medium,2025-12-28,Johannesburg CBD
-26.226181721895326,28.01973430916173,burglary,medium,2025-02-15,Johannesburg CBD
-26.240055860724066,28.05811693720904,assault,medium,2025-04-04,Johannesburg CBD
-26.225682780900055,28.079344796107947,carjacking,high,2025-10-11,Johannesburg CBD
-26.177773306814434,28.007934247966976,assault,low,2025-09-10,Johannesburg CBD
-26.16443035318937,28.032119545268902,burglary,medium,2025-02-17,Johannesburg CBD
-26.1669780135433,28.06400567749593,carjacking,medium,2025-10-27,Johannesburg CBD
-26.210281647038155,28.01632285077031,burglary,low,2026-02-08,Johannesburg CBD
-26.183191486342935,28.04440679594418,murder,high,2025-01-31,Johannesburg CBD
-26.229501570458417,28.058645703682373,carjacking,medium,2026-03-11,Johannesburg CBD
-26.2206852269739,28.049278836020815,carjacking,medium,2026-03-12,Johannesburg CBD
-26.160366418147888,28.015041978769233,burglary,low,2025-08-04,Johannesburg CBD
-26.248699807648926,28.028430765494857,murder,medium,2026-02-02,Johannesburg CBD
-26.241449146914555,28.06270334275883,theft,medium,2025-09-13,Johannesburg CBD
-26.2292113744854,28.04433812113056,assault,high,2025-05-20,Johannesburg CBD
-26.247346779612617,28.000418369083434,burglary,low,2025-03-13,Johannesburg CBD
-26.23185645649102,28.060879260802245,carjacking,medium,2025-03-12,Johannesburg CBD
-26.19169584390303,28.00282490839522,assault,medium,2025-02-25,Johannesburg CBD
-26.20785754494075,28.059658702618496,assault,high,2025-11-14,Johannesburg CBD
-26.1607328288923,28.01619844481322,assault,medium,2025-06-01,Johannesburg CBD
-26.168255643826154,28.07664587840955,theft,high,2025-05-29,Johannesburg CBD
-26.21581826483021,28.029435260104165,robbery,high,2025-05-24,Johannesburg CBD
-26.22405765665687,28.026154529307046,burglary,high,2025-07-17,Johannesburg CBD
-26.21203075918327,28.011911044026597,robbery,medium,2025-07-11,Johannesburg CBD
-26.190970505748517,28.024448337239217,robbery,medium,2025-06-01,Johannesburg CBD
-26.223193635917713,28.070132060946253,robbery,high,2025-07-06,Johannesburg CBD
-26.187585109215085,28.079706747010178,assault,critical,2025-05-27,Johannesburg CBD
-26.209058834780876,28.029464762440547,murder,high,2025-03-01,Johannesburg CBD
-26.1947952819148,28.03588885047636,assault,medium,2025-06-03,Johannesburg CBD
-26.20638734708647,28.057765675056217,assault,low,2026-03-23,Johannesburg CBD
-26.220553424045807,28.070895662437206,carjacking,medium,2026-01-18,Johannesburg CBD
-26.155154669303784,28.047443546734943,carjacking,high,2025-06-24,Johannesburg CBD
-26.173639420584024,28.031322055854226,robbery,medium,2025-09-16,Johannesburg CBD
-26.235988682423354,28.03300974726789,assault,medium,2025-06-11,Johannesburg CBD
-26.163153202410207,28.055649451719745,robbery,high,2026-04-09,Johannesburg CBD
-26.20125688017505,28.000257461088342,carjacking,medium,2026-05-07,Johannesburg CBD
-26.16054477731059,28.049567146996786,murder,high,2025-10-11,Johannesburg CBD
-26.170014474405267,28.028439440835307,burglary,medium,2026-02-05,Johannesburg CBD
-26.207478649553074,28.063535786502165,robbery,medium,2025-05-27,Johannesburg CBD
-26.247753069167988,28.00743925118585,murder,medium,2025-12-02,Johannesburg CBD
-26.223132264061505,28.04705618135587,burglary,high,2026-04-24,Johannesburg CBD
-26.195836578533914,28.03847783119089,theft,low,2026-02-27,Johannesburg CBD
-26.186652178017383,28.051386042072416,robbery,low,2025-03-11,Johannesburg CBD
-26.224211231456678,28.00518828755864,robbery,critical,2025-12-09,Johannesburg CBD
-26.236064392592716,28.04639870299425,theft,low,2026-03-23,Johannesburg CBD
-26.16650697632007,28.044918767036762,theft,medium,2026-03-11,Johannesburg CBD
-26.15155978192964,28.044852807553294,robbery,medium,2025-11-29,Johannesburg CBD
-26.19743098176973,28.048279013327715,theft,medium,2025-04-29,Johannesburg CBD
-26.23283207141517,28.054117434978107,assault,high,2025-04-30,Johannesburg CBD
-26.222769267348063,28.06439911997446,burglary,medium,2025-01-30,Johannesburg CBD
-26.248160932345254,28.021585657610256,burglary,medium,2025-08-01,Johannesburg CBD
-26.15857011934395,28.066003952814402,burglary,medium,2025-10-10,Johannesburg CBD
-26.238224891710985,28.039860454581074,assault,high,2026-02-27,Johannesburg CBD
-26.192348352448573,28.006164662330747,theft,low,2025-07-05,Johannesburg CBD
-26.222594477931278,28.00468407433952,murder,medium,2025-07-10,Johannesburg CBD
-26.19458219974842,28.026739065495683,theft,low,2025-02-03,Johannesburg CBD
-26.184857961164813,28.062791758168917,robbery,medium,2025-11-29,Johannesburg CBD
-26.167025819629277,28.056614474779273,carjacking,medium,2025-06-27,Johannesburg CBD
-26.22935787282394,28.06308919717379,burglary,low,2025-03-27,Johannesburg CBD
-26.248900417134152,28.041381524515327,theft,high,2026-01-18,Johannesburg CBD
-26.23631143699312,28.03521591983644,murder,medium,2026-02-01,Johannesburg CBD
-26.159998135815187,28.0117962021365,robbery,critical,2025-05-23,Johannesburg CBD
-26.162610992243746,28.026255420288745,assault,critical,2025-11-01,Johannesburg CBD
-26.19025868978297,28.03472154929391,assault,medium,2025-04-08,Johannesburg CBD
-26.189948313956634,28.00708803437437,murder,low,2025-07-27,Johannesburg CBD
-26.183496332545374,28.017648956216895,robbery,medium,2026-01-18,Johannesburg CBD
-26.232462872137656,28.047858023525098,burglary,high,2025-02-02,Johannesburg CBD
-26.158558805407502,28.058853049139135,theft,medium,2026-03-29,Johannesburg CBD
-26.20812294751079,28.079867800911433,robbery,low,2026-01-18,Johannesburg CBD
-26.21168614717505,28.074649066507483,assault,medium,2025-04-09,Johannesburg CBD
-26.198108229471714,28.051405215962813,murder,high,2025-08-18,Johannesburg CBD
-26.245303403322495,28.033699844263523,murder,high,2026-04-20,Johannesburg CBD
-26.23337166312439,28.050894189176656,theft,low,2025-04-01,Johannesburg CBD
-26.17619663835736,28.062852129446416,murder,high,2025-01-26,Johannesburg CBD
-26.241720133207487,28.00946689527387,murder,medium,2025-09-11,Johannesburg CBD
-26.18968478905336,28.032792391175704,robbery,medium,2025-06-15,Johannesburg CBD
-26.225465089031868,28.06718418285085,burglary,high,2025-10-03,Johannesburg CBD
-26.2110704385958,28.030706636154644,theft,medium,2025-04-14,Johannesburg CBD
-26.22113062632293,28.045749781698174,robbery,medium,2025-10-29,Johannesburg CBD
-26.214432728353504,28.047021548868976,burglary,low,2025-01-15,Johannesburg CBD
-26.178095409481575,28.014758100250692,robbery,high,2025-09-16,Johannesburg CBD
-26.220287828437684,28.028978835332182,carjacking,high,2025-09-16,Johannesburg CBD
-26.19335953597031,28.026760903099355,robbery,high,2026-03-27,Johannesburg CBD
-26.20239495978009,28.002095736682566,murder,high,2025-04-02,Johannesburg CBD
-26.183632883463734,28.00193534111131,burglary,low,2026-03-31,Johannesburg CBD
-26.156317026067523,28.06653576349406,theft,medium,2025-08-28,Johannesburg CBD
-26.176742790278976,28.021845664797823,theft,medium,2025-03-16,Johannesburg CBD
-26.228505962140925,28.041446301299104,burglary,low,2025-07-16,Johannesburg CBD
-26.24688168649387,28.0238980458871,murder,medium,2025-02-09,Johannesburg CBD
-26.223773595570016,28.075254339609227,assault,critical,2025-03-04,Johannesburg CBD
-26.190492206929974,28.02074374070926,robbery,low,2025-09-10,Johannesburg CBD
-26.244857418651574,28.034372545019114,murder,medium,2025-12-14,Johannesburg CBD
-26.200363375279874,28.069818420038768,carjacking,medium,2025-03-24,Johannesburg CBD
-26.19031571510831,28.067354685343343,burglary,medium,2025-06-24,Johannesburg CBD
-26.216575610918305,28.014888113427702,robbery,critical,2025-07-29,Johannesburg CBD
-26.172908779625416,28.064211464783657,theft,medium,2025-11-13,Johannesburg CBD
-26.23934017468662,28.03665495093903,assault,medium,2025-01-16,Johannesburg CBD
-26.242486221826418,28.03863750976683,carjacking,high,2026-05-11,Johannesburg CBD
-26.17718112437964,28.010678397793274,theft,low,2025-07-12,Johannesburg CBD
-26.20045086837938,28.00644812110057,burglary,medium,2026-05-09,Johannesburg CBD
-26.181159760357225,28.0582351445579,robbery,medium,2026-03-18,Johannesburg CBD
-26.206517266139624,28.039716892188423,burglary,medium,2026-04-17,Johannesburg CBD
-26.225359796676088,28.034948056209213,robbery,critical,2025-04-12,Johannesburg CBD
-26.16808976823258,28.05836065829219,murder,high,2026-03-21,Johannesburg CBD
-26.1700584121031,28.061241031919288,assault,medium,2026-03-07,Johannesburg CBD
-26.180530352914555,28.012712653413548,murder,high,2025-03-28,Johannesburg CBD
-26.222785486277004,28.04881801195821,murder,low,2025-03-21,Johannesburg CBD
-26.19097693331309,28.010828326582214,burglary,low,2026-02-20,Johannesburg CBD
-26.213902610305997,28.060110006882322,assault,medium,2025-09-10,Johannesburg CBD
-26.240841792667336,28.05255641250137,robbery,medium,2025-11-01,Johannesburg CBD
-26.158268642453773,28.076529169686676,robbery,medium,2026-04-13,Johannesburg CBD
-26.236318136908103,28.005516641308514,carjacking,high,2025-04-30,Johannesburg CBD
-26.15497626461792,28.004564377692102,theft,critical,2026-03-31,Johannesburg CBD
-26.205399422704204,28.022574965975455,carjacking,medium,2026-04-19,Johannesburg CBD
